Draft_Year,ID.Pick,Round,Round.Pick,Pick,Draft_Franchise,Franchise,Player_Name,Height,Player_Height,Height_Inches,Player_Weight_LBS,Player_College,Player_Birthday
1963,3.1,3,1,19,Knicks,Knicks,Bill OConnor,,NA,NA,NA,,
1963,3.2,3,2,20,Wizards,Wizards,Tom Bolyard,,NA,NA,NA,,
1963,3.3,3,3,21,Warriors,Warriors,Steve Gray,,NA,NA,NA,,
1963,3.4,3,4,22,Pistons,Pistons,Mike McCoy,,NA,NA,NA,,
1963,3.5,3,5,23,Kings,Kings,Jimmy Rayl,6'2'',6.1666642,74,175,Indiana,6/21/41
1963,3.6,3,6,24,Hawks,Hawks,Bill Burwell,,NA,NA,NA,,
1963,3.7,3,7,25,76ers,76ers,Jerry Greenspan,6'5'',6.4166641,77,195,Maryland,11/22/41
1963,3.8,3,8,26,Lakers,Lakers,Lyle Harger,,NA,NA,NA,,
1963,3.9,3,9,27,Celtics,Celtics,Chuck Kriston,,NA,NA,NA,,
1963,4.1,4,1,28,Knicks,Knicks,Nate Cloud,,NA,NA,NA,,
1963,4.2,4,2,29,Wizards,Wizards,Nolen Ellison,,NA,NA,NA,,
1963,4.3,4,3,30,Warriors,Warriors,Dave Downey,,NA,NA,NA,,
1963,4.4,4,4,31,Pistons,Pistons,Dave Erickson,,NA,NA,NA,,
1963,4.5,4,5,32,Kings,Kings,Ken Charlton,,NA,NA,NA,,
1963,4.6,4,6,33,Hawks,Hawks,Waite Bellamy,,NA,NA,NA,,
1963,4.7,4,7,34,76ers,76ers,Ray Flynn,,NA,NA,NA,,
1963,4.8,4,8,35,Lakers,Lakers,Layton Johns,,NA,NA,NA,,
1963,4.9,4,9,36,Celtics,Celtics,Connie McGuire,,NA,NA,NA,,
1963,5.1,5,1,37,Knicks,Knicks,Joe McDermott,,NA,NA,NA,,
1963,5.2,5,2,38,Wizards,Wizards,Ron Glaser,,NA,NA,NA,,
1963,5.3,5,3,39,Warriors,Warriors,Don Turner,,NA,NA,NA,,
1963,5.4,5,4,40,Pistons,Pistons,Bill Small,,NA,NA,NA,,
1963,5.5,5,5,41,Kings,Kings,Mac Herndon,,NA,NA,NA,,
1963,5.6,5,6,42,Hawks,Hawks,Tony Yates,,NA,NA,NA,,
1963,5.7,5,7,43,76ers,76ers,Tony Cerkvenik,,NA,NA,NA,,
1963,5.8,5,8,44,Lakers,Lakers,Larry Jones,6'2'',6.1666642,74,180,Toledo,9/22/42
1963,5.9,5,9,45,Celtics,Celtics,WD Stroud,,NA,NA,NA,,
1963,6.1,6,1,46,Knicks,Knicks,Jim Kerwin,,NA,NA,NA,,
1963,6.2,6,2,47,Wizards,Wizards,Ken Siebel,,NA,NA,NA,,
1963,6.3,6,3,48,Warriors,Warriors,Gene Shields,,NA,NA,NA,,
1963,6.4,6,4,49,Pistons,Pistons,Reggie Harding,7'0'',6.9999972,84,249,none,5/4/42
1963,6.5,6,5,50,Kings,Kings,Jim McCormack,,NA,NA,NA,,
1963,6.6,6,6,51,Hawks,Hawks,Al Santio,,NA,NA,NA,,
1963,6.7,6,7,52,76ers,76ers,Vince Brewer,,NA,NA,NA,,
1963,6.8,6,8,53,Lakers,Lakers,Warren Salade,,NA,NA,NA,,
1963,6.9,6,9,54,Celtics,Celtics,Vinnie Ernst,,NA,NA,NA,,
1963,7.1,7,1,55,Knicks,Knicks,Bob Woolard,,NA,NA,NA,,
1963,7.2,7,2,56,Wizards,Wizards,Larry Brown,5'9'',5.7499977,69,160,North Carolina,9/14/40
1963,7.3,7,3,57,Warriors,Warriors,Don Clemetson,,NA,NA,NA,,
1963,7.4,7,4,58,Pistons,Pistons,Ira Harge,6'9'',6.7499973,81,225,New Mexico,3/14/41
1963,7.5,7,5,59,Kings,Kings,Hunter Beckman,,NA,NA,NA,,
1963,7.6,7,6,60,Hawks,Hawks,Ken Rohloff,6'0'',5.9999976,72,195,North Carolina State,4/18/39
1963,7.7,7,7,61,76ers,76ers,Bill Brown,,NA,NA,NA,,
1963,7.8,7,8,62,Lakers,Lakers,Gordie Martin,,NA,NA,NA,,
1963,7.9,7,9,63,Celtics,Celtics,Herb Magee,,NA,NA,NA,,
1963,8.1,8,1,64,Knicks,Knicks,Fred Crawford,6'4'',6.3333308,76,189,St. Bonaventure,12/23/41
1963,8.2,8,2,65,Wizards,Wizards,Dick Riesback,,NA,NA,NA,,
1963,8.3,8,3,66,Warriors,Warriors,Harry Dinnell,6'4'',6.3333308,76,200,Pepperdine,1/1/41
1963,8.4,8,4,67,Pistons,Pistons,Gary Silc,,NA,NA,NA,,
1963,8.5,8,5,68,Hawks,Hawks,Harold Strothers,,NA,NA,NA,,
1963,9.1,9,1,69,Knicks,Knicks,Ray Cronk,,NA,NA,NA,,
1963,9.2,9,2,70,Wizards,Wizards,Ron Jackson,,NA,NA,NA,,
1963,9.3,9,3,71,Warriors,Warriors,Chuck White,,NA,NA,NA,,
1963,9.4,9,4,72,Pistons,Pistons,Ernie Durston,,NA,NA,NA,,
1963,9.5,9,5,73,Hawks,Hawks,Frank Davis,,NA,NA,NA,,
1963,10.1,10,1,74,Knicks,Knicks,Gerald Glur,,NA,NA,NA,,
1963,10.2,10,2,75,Wizards,Wizards,MC Thompson,,NA,NA,NA,,
1963,10.3,10,3,76,Hawks,Hawks,Carl Ritter,,NA,NA,NA,,
1963,11.1,11,1,77,Knicks,Knicks,Orb Bowling,6'10'',6.8333306,82,215,Tennessee,3/21/39
1963,11.2,11,2,78,Hawks,Hawks,Marv Straw,,NA,NA,NA,,
1963,12.1,12,1,79,Knicks,Knicks,Bob Walter,,NA,NA,NA,,
1963,12.2,12,2,80,Hawks,Hawks,Hugh Evans,,NA,NA,NA,,
1963,13.1,13,1,81,Knicks,Knicks,Jerry Szachara,,NA,NA,NA,,
1963,13.2,13,2,82,Hawks,Hawks,Gary McFarland,,NA,NA,NA,,
1963,14.1,14,1,83,Knicks,Knicks,Bill Raftery,,NA,NA,NA,,
1963,15.1,15,1,84,Knicks,Knicks,Ron Pickett,,NA,NA,NA,,
1962,1.1,1,1,1,Wizards,Wizards,Bill McGill,6'9'',6.7499973,81,225,Utah,9/16/39
1962,1.2,1,2,2,Knicks,Knicks,Paul Hogue,6'9'',6.7499973,81,240,Cincinnati,4/28/40
1962,1.3,1,3,3,Hawks,Hawks,Zelmo Beaty,6'9'',6.7499973,81,225,Prairie View A&M,10/25/39
1962,1.4,1,4,4,Pistons,Pistons,Dave DeBusschere,6'6'',6.4999974,78,220,Detroit,10/16/40
1962,1.5,1,5,5,76ers,76ers,Len Chappell,6'8'',6.666664,80,240,Wake Forest,1/31/41
1962,1.6,1,6,6,Kings,Kings,Jerry Lucas,6'8'',6.666664,80,230,Ohio State,3/30/40
1962,1.7,1,7,7,Warriors,Warriors,Wayne Hightower,6'8'',6.666664,80,192,Kansas,1/14/40
1962,1.8,1,8,8,Lakers,Lakers,Leroy Ellis,6'10'',6.8333306,82,210,St. John's,3/10/40
1962,1.9,1,9,9,Celtics,Celtics,John Havlicek,6'5'',6.4166641,77,203,Ohio State,4/8/40
1962,2.1,2,1,10,Wizards,Wizards,Terry Dischinger,6'7'',6.5833307,79,189,Purdue,11/21/40
1962,2.2,2,2,11,Knicks,Knicks,John Rudometkin,6'6'',6.4999974,78,205,USC,6/6/40
1962,2.3,2,3,12,Hawks,Hawks,Bob Duffy,6'3'',6.2499975,75,185,Colgate,9/26/40
1962,2.4,2,4,13,Pistons,Pistons,Kevin Loughery,6'3'',6.2499975,75,190,St. John's,3/28/40
1962,2.5,2,5,14,76ers,76ers,Chet Walker,6'6'',6.4999974,78,212,Bradley,2/22/40
1962,2.6,2,6,15,Kings,Kings,Bud Olsen,6'8'',6.666664,80,220,Louisville,7/25/40
1962,2.7,2,7,16,Warriors,Warriors,Hubie White,6'4'',6.3333308,76,205,Villanova,1/26/40
1962,2.8,2,8,17,Lakers,Lakers,Gene Wiley,,NA,NA,NA,,
1962,2.9,2,9,18,Celtics,Celtics,Jack Foley,6'3'',6.2499975,75,170,Holy Cross,4/19/39
1962,3.1,3,1,19,Wizards,Wizards,Don Nelson,6'6'',6.4999974,78,210,Iowa,5/15/40
1962,3.2,3,2,20,Knicks,Knicks,Bobby Rascoe,6'4'',6.3333308,76,205,Western Kentucky,7/22/40
1962,3.3,3,3,21,Hawks,Hawks,Charles Hardnett,6'8'',6.666664,80,225,Grambling,9/13/38
1962,3.4,3,4,22,Pistons,Pistons,Harold Hudgens,,NA,NA,NA,,
1962,3.5,3,5,23,76ers,76ers,Porter Meriwether,6'2'',6.1666642,74,180,Tennessee State,3/16/40
1962,3.6,3,6,24,Kings,Kings,Chris Appel,,NA,NA,NA,,
1962,3.7,3,7,25,Warriors,Warriors,Dave Fedor,6'6'',6.4999974,78,190,Florida State,12/10/40
1962,3.8,3,8,26,Lakers,Lakers,John Green,,NA,NA,NA,,
1962,3.9,3,9,27,Celtics,Celtics,Jim Hadnot,6'10'',6.8333306,82,235,Providence,1/15/40
1962,4.1,4,1,28,Hawks,Hawks,Charles Vaughn,6'2'',6.1666642,74,190,Southern Illinois,2/19/40
1962,4.2,4,2,29,Knicks,Knicks,Cliff Luyk,,NA,NA,NA,,
1962,4.3,4,3,30,Hawks,Hawks,Jerry Grote,6'4'',6.3333308,76,215,Loyola (CA),12/28/40
1962,4.4,4,4,31,Pistons,Pistons,Reggie Harding,7'0'',6.9999972,84,249,none,5/4/42
1962,4.5,4,5,32,76ers,76ers,Bob McCully,,NA,NA,NA,,
1962,4.6,4,6,33,Kings,Kings,Jack Thobe,,NA,NA,NA,,
1962,4.7,4,7,34,Warriors,Warriors,Garry Roggenburk,,NA,NA,NA,,
1962,4.8,4,8,35,Lakers,Lakers,Jan Loudermilk,,NA,NA,NA,,
1962,4.9,4,9,36,Celtics,Celtics,Roger Strickland,6'5'',6.4166641,77,200,Jacksonville,9/4/40
1962,5.1,5,1,37,Wizards,Wizards,Cornell Green,,NA,NA,NA,,
1962,5.2,5,2,38,Knicks,Knicks,Bob Burgess,,NA,NA,NA,,
1962,5.3,5,3,39,Hawks,Hawks,Tom Hatton,,NA,NA,NA,,
1962,5.4,5,4,40,Pistons,Pistons,Lindbergh Moody,,NA,NA,NA,,
1962,5.5,5,5,41,76ers,76ers,John Windsor,6'8'',6.666664,80,215,Stanford,4/3/40
1962,5.6,5,6,42,Kings,Kings,Mike Wroblewski,,NA,NA,NA,,
1962,5.7,5,7,43,Warriors,Warriors,Jack Jackson,,NA,NA,NA,,
1962,5.8,5,8,44,Lakers,Lakers,Art Whisnant,,NA,NA,NA,,
1962,5.9,5,9,45,Celtics,Celtics,Gary Daniels,,NA,NA,NA,,
1962,6.1,6,1,46,Wizards,Wizards,Bill Hanson,,NA,NA,NA,,
1962,6.2,6,2,47,Knicks,Knicks,Ken Stanley,,NA,NA,NA,,
1962,6.3,6,3,48,Hawks,Hawks,Jay Carty,6'7'',6.5833307,79,220,Oregon State,7/4/41
1962,6.4,6,4,49,Pistons,Pistons,Ed Noe,,NA,NA,NA,,
1962,6.5,6,5,50,76ers,76ers,Larry Van Eman,,NA,NA,NA,,
1962,6.6,6,6,51,Kings,Kings,Jerry Foster,,NA,NA,NA,,
1962,6.7,6,7,52,Warriors,Warriors,Jim Hudock,,NA,NA,NA,,
1962,6.8,6,8,53,Lakers,Lakers,Bucky Keller,,NA,NA,NA,,
1962,6.9,6,9,54,Celtics,Celtics,Jim Hooley,,NA,NA,NA,,
1962,7.1,7,1,55,Wizards,Wizards,Jack Ardon,,NA,NA,NA,,
1962,7.2,7,2,56,Knicks,Knicks,Richie Swartz,,NA,NA,NA,,
1962,7.3,7,3,57,Hawks,Hawks,Bob McAteer,,NA,NA,NA,,
1962,7.4,7,4,58,Pistons,Pistons,John Bradley,,NA,NA,NA,,
1962,7.5,7,5,59,76ers,76ers,Bob Sharpenter,,NA,NA,NA,,
1962,7.6,7,6,60,Kings,Kings,Gary Cunningham,,NA,NA,NA,,
1962,7.7,7,7,61,Warriors,Warriors,Howard Montgomery,6'4'',6.3333308,76,220,Pan American,8/22/40
1962,7.8,7,8,62,Celtics,Celtics,Clyde Arnold,,NA,NA,NA,,
1962,8.1,8,1,63,Wizards,Wizards,Larry Pursiful,,NA,NA,NA,,
1962,8.2,8,2,64,Knicks,Knicks,Warren Fouts,,NA,NA,NA,,
1962,8.3,8,3,65,Hawks,Hawks,Terry Ball,,NA,NA,NA,,
1962,8.4,8,4,66,Pistons,Pistons,Mike Rice,,NA,NA,NA,,
1962,8.5,8,5,67,76ers,76ers,Jerry Harkness,6'2'',6.1666642,74,175,Loyola (IL),5/7/40
1962,8.6,8,6,68,Kings,Kings,Ed Bento,,NA,NA,NA,,
1962,8.7,8,7,69,Warriors,Warriors,Bill Kirvin,,NA,NA,NA,,
1962,8.8,8,8,70,Lakers,Lakers,Bill Garner,6'10'',6.8333306,82,220,Portland,6/17/40
1962,8.9,8,9,71,Celtics,Celtics,Chuck Chevalier,,NA,NA,NA,,
1962,9.1,9,1,72,Wizards,Wizards,Carroll Broussard,,NA,NA,NA,,
1962,9.2,9,2,73,Knicks,Knicks,Paul Benec,,NA,NA,NA,,
1962,9.3,9,3,74,Hawks,Hawks,Marvin Trotman,,NA,NA,NA,,
1962,9.4,9,4,75,Pistons,Pistons,Bill Nelson,,NA,NA,NA,,
1962,9.5,9,5,76,76ers,76ers,Vince Brewer,,NA,NA,NA,,
1962,9.6,9,6,77,Kings,Kings,Chris Jones,,NA,NA,NA,,
1962,9.7,9,7,78,Warriors,Warriors,Tom Kiefer,,NA,NA,NA,,
1962,9.8,9,8,79,Lakers,Lakers,Bill Mattson,,NA,NA,NA,,
1962,9.9,9,9,80,Celtics,Celtics,Mike Cingiser,,NA,NA,NA,,
1962,10.1,10,1,81,Wizards,Wizards,Pete Campbell,,NA,NA,NA,,
1962,10.2,10,2,82,Knicks,Knicks,Ralph Richardson,,NA,NA,NA,,
1962,10.3,10,3,83,Hawks,Hawks,Charlie Sells,,NA,NA,NA,,
1962,10.4,10,4,84,Pistons,Pistons,Glenn Moore,,NA,NA,NA,,
1962,10.5,10,5,85,Kings,Kings,George Knighton,,NA,NA,NA,,
1962,10.6,10,6,86,Warriors,Warriors,Ken McComb,,NA,NA,NA,,
1962,11.1,11,1,87,Wizards,Wizards,Jeff Slade,6'6'',6.4999974,78,220,Kenyon,3/1/41
1962,11.2,11,2,88,Knicks,Knicks,Ed Mazria,,NA,NA,NA,,
1962,11.3,11,3,89,Hawks,Hawks,Tom Chappelle,,NA,NA,NA,,
1962,11.4,11,4,90,Kings,Kings,Frank Pinchback,,NA,NA,NA,,
1962,11.5,11,5,91,Warriors,Warriors,Donnie Walsh,,NA,NA,NA,,
1962,12.1,12,1,92,Wizards,Wizards,Mel Nowell,6'2'',6.1666642,74,170,Ohio State,12/27/39
1962,12.2,12,2,93,Hawks,Hawks,John Caveny,,NA,NA,NA,,
1962,12.3,12,3,94,Warriors,Warriors,Charles Warren,,NA,NA,NA,,
1962,13.1,13,1,95,Wizards,Wizards,Tom Kennedy,,NA,NA,NA,,
1962,13.2,13,2,96,Hawks,Hawks,Jerry Carlton,,NA,NA,NA,,
1962,14.1,14,1,97,Wizards,Wizards,Bob Mahland,,NA,NA,NA,,
1962,14.2,14,2,98,Hawks,Hawks,Wilky Gilmore,,NA,NA,NA,,
1962,15.1,15,1,99,Wizards,Wizards,Pat McKenzie,,NA,NA,NA,,
1962,15.2,15,2,100,Hawks,Hawks,Dave Ricerto,,NA,NA,NA,,
1962,16.1,16,1,101,Wizards,Wizards,Norman Majors,,NA,NA,NA,,
1962,16.2,16,2,102,Hawks,Hawks,Wally Roundsville,,NA,NA,NA,,
1961,1.1,1,1,1,Wizards,Wizards,Walt Bellamy,6'10'',6.8333306,82,225,Indiana,7/24/39
1961,1.2,1,2,2,Knicks,Knicks,Tom Stith,6'5'',6.4166641,77,210,St. Bonaventure,1/21/39
1961,1.3,1,3,3,Kings,Kings,Larry Siegfried,6'3'',6.2499975,75,190,Ohio State,5/22/39
1961,1.4,1,4,4,Pistons,Pistons,Ray Scott,6'9'',6.7499973,81,215,Portland,7/12/38
1961,1.5,1,5,5,Lakers,Lakers,Wayne Yates,6'8'',6.666664,80,235,Memphis State,11/7/37
1961,1.6,1,6,6,76ers,76ers,Ben Warley,6'5'',6.4166641,77,200,Tennessee State,9/4/36
1961,1.7,1,7,7,Warriors,Warriors,Tom Meschery,6'6'',6.4999974,78,215,St. Mary's (CA),10/26/38
1961,1.8,1,8,8,Hawks,Hawks,Cleo Hill,6'1'',6.0833309,73,185,Winston-Salem State,5/24/38
1961,1.9,1,9,9,Celtics,Celtics,Gary Phillips,6'3'',6.2499975,75,189,Houston,12/7/39
1961,2.1,2,1,10,Knicks,Knicks,Whitey Martin,,NA,NA,NA,,
1961,2.2,2,2,11,Kings,Kings,Bob Wiesenhahn,6'4'',6.3333308,76,215,Cincinnati,12/22/38
1961,2.3,2,3,12,Pistons,Pistons,Johnny Egan,5'11'',5.9166643,71,180,Providence,1/31/39
1961,2.4,2,4,13,Lakers,Lakers,Fred Sawyer,,NA,NA,NA,,
1961,2.5,2,5,14,76ers,76ers,Chris Smith,,NA,NA,NA,,
1961,2.6,2,6,15,Warriors,Warriors,Ted Luckenbill,6'6'',6.4999974,78,205,Houston,7/27/39
1961,2.7,2,7,16,Hawks,Hawks,Ron Horn,6'7'',6.5833307,79,220,Indiana,5/24/38
1961,2.8,2,8,17,Celtics,Celtics,Al Butler,6'2'',6.1666642,74,175,Niagara,7/9/38
1961,2.9,2,9,18,Wizards,Wizards,Jack Turner,6'5'',6.4166641,77,200,Louisville,6/5/39
1961,2.1,2,1,19,Wizards,Wizards,Jerry Graves,,NA,NA,NA,,
1961,2.11,2,11,20,Wizards,Wizards,York Larese,6'4'',6.3333308,76,183,North Carolina,7/18/38
1961,2.12,2,12,21,Wizards,Wizards,Don Kojis,6'3'',6.2499975,75,202,Marquette,7/15/39
1961,2.13,2,13,22,Wizards,Wizards,Doug Moe,6'5'',6.4166641,77,215,North Carolina,9/21/38
1961,2.14,2,14,23,Wizards,Wizards,Jeff Cohen,,NA,NA,NA,,
1961,3.1,3,1,24,Knicks,Knicks,Tony Jackson,6'4'',6.3333308,76,200,St. John's,11/7/42
1961,3.2,3,2,25,Kings,Kings,Bob Nordmann,6'10'',6.8333306,82,225,Saint Louis,12/11/39
1961,3.3,3,3,26,Pistons,Pistons,Doug Kistler,6'9'',6.7499973,81,210,Duke,3/21/38
1961,3.4,3,4,27,Lakers,Lakers,Frank Burgess,,NA,NA,NA,,
1961,3.5,3,5,28,76ers,76ers,Charles Osborne,6'6'',6.4999974,78,210,Western Kentucky,1/21/39
1961,3.6,3,6,29,Warriors,Warriors,Jack Egan,,NA,NA,NA,,
1961,3.7,3,7,30,Hawks,Hawks,Tom Chilton,,NA,NA,NA,,
1961,3.8,3,8,31,Celtics,Celtics,Bill Depp,,NA,NA,NA,,
1961,3.9,3,9,32,Wizards,Wizards,Bill Bridges,6'5'',6.4166641,77,228,Kansas,4/4/39
1961,4.1,4,1,33,Knicks,Knicks,George Blaney,6'1'',6.0833309,73,175,Holy Cross,11/12/39
1961,4.2,4,2,34,Kings,Kings,Lowery Kirk,,NA,NA,NA,,
1961,4.3,4,3,35,Pistons,Pistons,George Finley,,NA,NA,NA,,
1961,4.4,4,4,36,Lakers,Lakers,Charles Henke,,NA,NA,NA,,
1961,4.5,4,5,37,76ers,76ers,Henry Whitney,,NA,NA,NA,,
1961,4.6,4,6,38,Warriors,Warriors,John Tidwell,,NA,NA,NA,,
1961,4.7,4,7,39,Hawks,Hawks,Gus Guydon,,NA,NA,NA,,
1961,4.8,4,8,40,Celtics,Celtics,Carl Cole,,NA,NA,NA,,
1961,4.9,4,9,41,Wizards,Wizards,Roger Kaiser,,NA,NA,NA,,
1961,5.1,5,1,42,Knicks,Knicks,Bill Smith,6'5'',6.4166641,77,190,St. Peter's,4/26/39
1961,5.2,5,2,43,Kings,Kings,Rossie Johnson,,NA,NA,NA,,
1961,5.3,5,3,44,Pistons,Pistons,Dan Doyle,6'8'',6.666664,80,200,Belmont Abbey,2/6/40
1961,5.4,5,4,45,Lakers,Lakers,Bill Lickert,,NA,NA,NA,,
1961,5.5,5,5,46,76ers,76ers,Don Jacobson,,NA,NA,NA,,
1961,5.6,5,6,47,Warriors,Warriors,Bruce Spraggins,6'5'',6.4166641,77,188,Virginia Union,1/1/40
1961,5.7,5,7,48,Hawks,Hawks,John Berberich,,NA,NA,NA,,
1961,5.8,5,8,49,Celtics,Celtics,Bob DiStefano,,NA,NA,NA,,
1961,5.9,5,9,50,Wizards,Wizards,Howie Carl,5'9'',5.7499977,69,160,DePaul,6/7/38
1961,6.1,6,1,51,Knicks,Knicks,Cleveland Buckner,6'9'',6.7499973,81,210,Jackson State,8/17/38
1961,6.2,6,2,52,Kings,Kings,Bob Slobodnik,,NA,NA,NA,,
1961,6.3,6,3,53,Pistons,Pistons,Lee Patrone,,NA,NA,NA,,
1961,6.4,6,4,54,Lakers,Lakers,Bill McClintock,,NA,NA,NA,,
1961,6.5,6,5,55,76ers,76ers,Billy Price,,NA,NA,NA,,
1961,6.6,6,6,56,Warriors,Warriors,Dick Goldberg,,NA,NA,NA,,
1961,6.7,6,7,57,Hawks,Hawks,Bob McDonald,,NA,NA,NA,,
1961,6.8,6,8,58,Celtics,Celtics,Ned Twyman,,NA,NA,NA,,
1961,6.9,6,9,59,Wizards,Wizards,Dave Voss,,NA,NA,NA,,
1961,7.1,7,1,60,Knicks,Knicks,Donnis Butcher,6'2'',6.1666642,74,200,Pikeville,2/8/36
1961,7.2,7,2,61,Kings,Kings,Dave Zeller,6'1'',6.0833309,73,175,Miami (OH),6/8/39
1961,7.3,7,3,62,Pistons,Pistons,Burt Price,,NA,NA,NA,,
1961,7.4,7,4,63,Lakers,Lakers,Albert Alamanza,,NA,NA,NA,,
1961,7.5,7,5,64,76ers,76ers,Roger Newman,,NA,NA,NA,,
1961,7.6,7,6,65,Warriors,Warriors,Charles McNeil,,NA,NA,NA,,
1961,7.7,7,7,66,Hawks,Hawks,Charles Riley,,NA,NA,NA,,
1961,7.8,7,8,67,Celtics,Celtics,Mel Klein,,NA,NA,NA,,
1961,7.9,7,9,68,Wizards,Wizards,Ron Heller,,NA,NA,NA,,
1961,8.1,8,1,69,Knicks,Knicks,Cedrick Price,,NA,NA,NA,,
1961,8.2,8,2,70,Kings,Kings,Jerry Thelen,,NA,NA,NA,,
1961,8.3,8,3,71,Pistons,Pistons,Walter Ward,,NA,NA,NA,,
1961,8.4,8,4,72,Lakers,Lakers,Bill Ellis,,NA,NA,NA,,
1961,8.5,8,5,73,76ers,76ers,Dave Mills,,NA,NA,NA,,
1961,8.6,8,6,74,Warriors,Warriors,Larry Swift,,NA,NA,NA,,
1961,8.7,8,7,75,Hawks,Hawks,Gene Velloff,,NA,NA,NA,,
1961,8.8,8,8,76,Wizards,Wizards,John Wessels,,NA,NA,NA,,
1961,9.1,9,1,77,Knicks,Knicks,Charles Bowman,,NA,NA,NA,,
1961,9.2,9,2,78,Kings,Kings,Larry Krueger,,NA,NA,NA,,
1961,9.3,9,3,79,Pistons,Pistons,Peter Baltic,,NA,NA,NA,,
1961,9.4,9,4,80,Lakers,Lakers,Carl Anderson,,NA,NA,NA,,
1961,9.5,9,5,81,76ers,76ers,Rex Tippitt,,NA,NA,NA,,
1961,9.6,9,6,82,Hawks,Hawks,Herbert Gray,,NA,NA,NA,,
1961,9.7,9,7,83,Wizards,Wizards,Steve Strange,,NA,NA,NA,,
1961,10.1,10,1,84,Knicks,Knicks,Ron Debillous,,NA,NA,NA,,
1961,10.2,10,2,85,Kings,Kings,Jack Waters,,NA,NA,NA,,
1961,10.3,10,3,86,Pistons,Pistons,Wayne Monson,,NA,NA,NA,,
1961,10.4,10,4,87,Lakers,Lakers,Robert Williams,,NA,NA,NA,,
1961,10.5,10,5,88,76ers,76ers,Pete Chudy,,NA,NA,NA,,
1961,10.6,10,6,89,Warriors,Warriors,Leo Hill,,NA,NA,NA,,
1961,10.7,10,7,90,Hawks,Hawks,Tom Faszholz,,NA,NA,NA,,
1961,10.8,10,8,91,Wizards,Wizards,Larry Comley,6'5'',6.4166641,77,210,Kansas State,8/17/39
1961,11.1,11,1,92,Knicks,Knicks,Kevin Loughery,6'3'',6.2499975,75,190,St. John's,3/28/40
1961,11.2,11,2,93,Kings,Kings,Carl Short,,NA,NA,NA,,
1961,11.3,11,3,94,Pistons,Pistons,Richard Kraft,,NA,NA,NA,,
1961,11.4,11,4,95,Lakers,Lakers,Howard Hunt,,NA,NA,NA,,
1961,11.5,11,5,96,76ers,76ers,Dick Sammons,,NA,NA,NA,,
1961,11.6,11,6,97,Warriors,Warriors,Corky Whitrow,,NA,NA,NA,,
1961,11.7,11,7,98,Hawks,Hawks,Dick Kepley,,NA,NA,NA,,
1961,12.1,12,1,99,Knicks,Knicks,Earl Shultz,,NA,NA,NA,,
1961,12.2,12,2,100,Kings,Kings,George Patterson,6'7'',6.5833307,79,230,Toledo,11/26/39
1961,12.3,12,3,101,Hawks,Hawks,Jackie Crawford,,NA,NA,NA,,
1961,13.1,13,1,102,Knicks,Knicks,Ned Jennings,,NA,NA,NA,,
1961,13.2,13,2,103,Kings,Kings,Clair McRoberts,,NA,NA,NA,,
1961,13.3,13,3,104,Hawks,Hawks,Howard Stacy,,NA,NA,NA,,
1961,14.1,14,1,105,Knicks,Knicks,Bill Engressor,,NA,NA,NA,,
1961,14.2,14,2,106,Kings,Kings,Carl Bouldin,,NA,NA,NA,,
1961,15.1,15,1,107,Knicks,Knicks,Vince Kempton,,NA,NA,NA,,
1960,1.1,1,1,1,Kings,Kings,Oscar Robertson,6'5'',6.4166641,77,205,Cincinnati,11/24/38
1960,1.2,1,2,2,Lakers,Lakers,Jerry West,6'2'',6.1666642,74,175,West Virginia,5/28/38
1960,1.3,1,3,3,Knicks,Knicks,Darrall Imhoff,6'10'',6.8333306,82,220,California,10/11/38
1960,1.4,1,4,4,Pistons,Pistons,Jack Moreland,6'7'',6.5833307,79,215,Louisiana Tech,3/11/38
1960,1.5,1,5,5,76ers,76ers,Lee Shaffer,,NA,NA,NA,,
1960,1.6,1,6,6,Hawks,Hawks,Lenny Wilkens,6'1'',6.0833309,73,180,Providence,10/28/37
1960,1.7,1,7,7,Warriors,Warriors,Al Bunge,,NA,NA,NA,,
1960,1.8,1,8,8,Celtics,Celtics,Tom Sanders,,NA,NA,NA,,
1960,2.1,2,1,9,Kings,Kings,Jay Arnette,6'2'',6.1666642,74,175,Texas,12/19/38
1960,2.2,2,2,10,Knicks,Knicks,Dave Budd,6'6'',6.4999974,78,205,Wake Forest,10/28/38
1960,2.3,2,3,11,Knicks,Knicks,Kelly Coleman,,NA,NA,NA,,
1960,2.4,2,4,12,Pistons,Pistons,Ron Johnson,6'8'',6.666664,80,215,Minnesota,7/20/38
1960,2.5,2,5,13,76ers,76ers,Wilbur Trosch,,NA,NA,NA,,
1960,2.6,2,6,14,Hawks,Hawks,Frank Radovich,6'8'',6.666664,80,235,Indiana,3/3/38
1960,2.7,2,7,15,Warriors,Warriors,Bill Kennedy,5'11'',5.9166643,71,180,Temple,5/17/38
1960,2.8,2,8,16,Celtics,Celtics,Leroy Wright,6'9'',6.7499973,81,215,Pacific,5/6/38
1960,3.1,3,1,17,Kings,Kings,Ralph Davis,6'4'',6.3333308,76,180,Cincinnati,9/7/38
1960,3.2,3,2,18,Lakers,Lakers,Jim Hagan,,NA,NA,NA,,
1960,3.3,3,3,19,Knicks,Knicks,Bob McNeill,6'1'',6.0833309,73,170,St. Joseph's (PA),10/22/38
1960,3.4,3,4,20,Pistons,Pistons,Frank Case,,NA,NA,NA,,
